state_name,death_year,age_range,death_count,state_abbr,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pct,black_pct,latinx_pct,native_pct,white_pct,total_incarceration,total_incarceration_rate,total_prison_pop,female_prison_pop,male_prison_pop
MAINE,2015,61-70,0,ME,876323,440421,435902,1.42,1.59,1.57,0.79,94.62,4070,464,2279,207,2072
MAINE,2015,≥ 71,0,ME,876323,440421,435902,1.42,1.59,1.57,0.79,94.62,4070,464,2279,207,2072
MAINE,2016,≤ 20,0,ME,873973,438567,435406,1.5,1.69,1.64,0.8,94.38,4212,481,2404,235,2169
MAINE,2016,21-30,0,ME,873973,438567,435406,1.5,1.69,1.64,0.8,94.38,4212,481,2404,235,2169
MAINE,2016,31-40,1,ME,873973,438567,435406,1.5,1.69,1.64,0.8,94.38,4212,481,2404,235,2169
MAINE,2016,41-50,1,ME,873973,438567,435406,1.5,1.69,1.64,0.8,94.38,4212,481,2404,235,2169
MAINE,2016,51-60,0,ME,873973,438567,435406,1.5,1.69,1.64,0.8,94.38,4212,481,2404,235,2169
MAINE,2016,61-70,3,ME,873973,438567,435406,1.5,1.69,1.64,0.8,94.38,4212,481,2404,235,2169
MAINE,2016,≥ 71,0,ME,873973,438567,435406,1.5,1.69,1.64,0.8,94.38,4212,481,2404,235,2169
MAINE,2017,≤ 20,0,ME,871198,436531,434667,1.53,1.75,1.72,0.81,94.2,4133,474,2404,227,2177
MAINE,2017,21-30,0,ME,871198,436531,434667,1.53,1.75,1.72,0.81,94.2,4133,474,2404,227,2177
MAINE,2017,31-40,0,ME,871198,436531,434667,1.53,1.75,1.72,0.81,94.2,4133,474,2404,227,2177
MAINE,2017,41-50,1,ME,871198,436531,434667,1.53,1.75,1.72,0.81,94.2,4133,474,2404,227,2177
MAINE,2017,51-60,1,ME,871198,436531,434667,1.53,1.75,1.72,0.81,94.2,4133,474,2404,227,2177
MAINE,2017,61-70,0,ME,871198,436531,434667,1.53,1.75,1.72,0.81,94.2,4133,474,2404,227,2177
MAINE,2017,≥ 71,2,ME,871198,436531,434667,1.53,1.75,1.72,0.81,94.2,4133,474,2404,227,2177
MAINE,2018,≤ 20,0,ME,868978,434772,434206,1.57,1.83,1.79,0.81,94.0,4105,472,2425,237,2188
MAINE,2018,21-30,1,ME,868978,434772,434206,1.57,1.83,1.79,0.81,94.0,4105,472,2425,237,2188
MAINE,2018,31-40,0,ME,868978,434772,434206,1.57,1.83,1.79,0.81,94.0,4105,472,2425,237,2188
MAINE,2018,41-50,2,ME,868978,434772,434206,1.57,1.83,1.79,0.81,94.0,4105,472,2425,237,2188
MAINE,2018,51-60,3,ME,868978,434772,434206,1.57,1.83,1.79,0.81,94.0,4105,472,2425,237,2188
MAINE,2018,61-70,0,ME,868978,434772,434206,1.57,1.83,1.79,0.81,94.0,4105,472,2425,237,2188
MAINE,2018,≥ 71,2,ME,868978,434772,434206,1.57,1.83,1.79,0.81,94.0,4105,472,2425,237,2188
MAINE,2019,≤ 20,0,ME,867692,433396,434296,1.61,1.96,1.89,0.81,93.72,3776,435,2185,185,2000
MAINE,2019,21-30,0,ME,867692,433396,434296,1.61,1.96,1.89,0.81,93.72,3776,435,2185,185,2000
MAINE,2019,31-40,0,ME,867692,433396,434296,1.61,1.96,1.89,0.81,93.72,3776,435,2185,185,2000
MAINE,2019,41-50,0,ME,867692,433396,434296,1.61,1.96,1.89,0.81,93.72,3776,435,2185,185,2000
MAINE,2019,51-60,4,ME,867692,433396,434296,1.61,1.96,1.89,0.81,93.72,3776,435,2185,185,2000
MAINE,2019,61-70,4,ME,867692,433396,434296,1.61,1.96,1.89,0.81,93.72,3776,435,2185,185,2000
MAINE,2019,≥ 71,0,ME,867692,433396,434296,1.61,1.96,1.89,0.81,93.72,3776,435,2185,185,2000
MARYLAND,2015,≤ 20,0,MD,4072051,2072755,1999296,6.94,31.22,9.48,0.31,52.05,30453,747,20764,915,19849
MARYLAND,2015,21-30,1,MD,4072051,2072755,1999296,6.94,31.22,9.48,0.31,52.05,30453,747,20764,915,19849
MARYLAND,2015,31-40,3,MD,4072051,2072755,1999296,6.94,31.22,9.48,0.31,52.05,30453,747,20764,915,19849
MARYLAND,2015,41-50,2,MD,4072051,2072755,1999296,6.94,31.22,9.48,0.31,52.05,30453,747,20764,915,19849
MARYLAND,2015,51-60,13,MD,4072051,2072755,1999296,6.94,31.22,9.48,0.31,52.05,30453,747,20764,915,19849
MARYLAND,2015,61-70,3,MD,4072051,2072755,1999296,6.94,31.22,9.48,0.31,52.05,30453,747,20764,915,19849
MARYLAND,2015,≥ 71,3,MD,4072051,2072755,1999296,6.94,31.22,9.48,0.31,52.05,30453,747,20764,915,19849
MARYLAND,2016,≤ 20,1,MD,4073130,2070070,2003060,7.08,31.4,9.76,0.31,51.46,29042,713,19994,822,19172
MARYLAND,2016,21-30,4,MD,4073130,2070070,2003060,7.08,31.4,9.76,0.31,51.46,29042,713,19994,822,19172
MARYLAND,2016,31-40,8,MD,4073130,2070070,2003060,7.08,31.4,9.76,0.31,51.46,29042,713,19994,822,19172
MARYLAND,2016,41-50,5,MD,4073130,2070070,2003060,7.08,31.4,9.76,0.31,51.46,29042,713,19994,822,19172
MARYLAND,2016,51-60,18,MD,4073130,2070070,2003060,7.08,31.4,9.76,0.31,51.46,29042,713,19994,822,19172
MARYLAND,2016,61-70,10,MD,4073130,2070070,2003060,7.08,31.4,9.76,0.31,51.46,29042,713,19994,822,19172
MARYLAND,2016,≥ 71,3,MD,4073130,2070070,2003060,7.08,31.4,9.76,0.31,51.46,29042,713,19994,822,19172
MARYLAND,2017,≤ 20,0,MD,4076936,2069516,2007420,7.22,31.6,10.05,0.31,50.82,28689,703,19367,848,18519
MARYLAND,2017,21-30,7,MD,4076936,2069516,2007420,7.22,31.6,10.05,0.31,50.82,28689,703,19367,848,18519
MARYLAND,2017,31-40,4,MD,4076936,2069516,2007420,7.22,31.6,10.05,0.31,50.82,28689,703,19367,848,18519
MARYLAND,2017,41-50,7,MD,4076936,2069516,2007420,7.22,31.6,10.05,0.31,50.82,28689,703,19367,848,18519
MARYLAND,2017,51-60,11,MD,4076936,2069516,2007420,7.22,31.6,10.05,0.31,50.82,28689,703,19367,848,18519
MARYLAND,2017,61-70,14,MD,4076936,2069516,2007420,7.22,31.6,10.05,0.31,50.82,28689,703,19367,848,18519
MARYLAND,2017,≥ 71,14,MD,4076936,2069516,2007420,7.22,31.6,10.05,0.31,50.82,28689,703,19367,848,18519
MARYLAND,2018,≤ 20,0,MD,4072373,2065392,2006981,7.3,31.78,10.37,0.31,50.24,28007,687,18856,823,18033
MARYLAND,2018,21-30,4,MD,4072373,2065392,2006981,7.3,31.78,10.37,0.31,50.24,28007,687,18856,823,18033
MARYLAND,2018,31-40,12,MD,4072373,2065392,2006981,7.3,31.78,10.37,0.31,50.24,28007,687,18856,823,18033
MARYLAND,2018,41-50,11,MD,4072373,2065392,2006981,7.3,31.78,10.37,0.31,50.24,28007,687,18856,823,18033
MARYLAND,2018,51-60,20,MD,4072373,2065392,2006981,7.3,31.78,10.37,0.31,50.24,28007,687,18856,823,18033
MARYLAND,2018,61-70,4,MD,4072373,2065392,2006981,7.3,31.78,10.37,0.31,50.24,28007,687,18856,823,18033
MARYLAND,2018,≥ 71,6,MD,4072373,2065392,2006981,7.3,31.78,10.37,0.31,50.24,28007,687,18856,823,18033
MARYLAND,2019,≤ 20,0,MD,4068006,2060897,2007109,7.41,31.99,10.65,0.3,49.64,27118,666,18595,731,17864
MARYLAND,2019,21-30,6,MD,4068006,2060897,2007109,7.41,31.99,10.65,0.3,49.64,27118,666,18595,731,17864
MARYLAND,2019,31-40,8,MD,4068006,2060897,2007109,7.41,31.99,10.65,0.3,49.64,27118,666,18595,731,17864
MARYLAND,2019,41-50,13,MD,4068006,2060897,2007109,7.41,31.99,10.65,0.3,49.64,27118,666,18595,731,17864
MARYLAND,2019,51-60,14,MD,4068006,2060897,2007109,7.41,31.99,10.65,0.3,49.64,27118,666,18595,731,17864
MARYLAND,2019,61-70,12,MD,4068006,2060897,2007109,7.41,31.99,10.65,0.3,49.64,27118,666,18595,731,17864
MARYLAND,2019,≥ 71,8,MD,4068006,2060897,2007109,7.41,31.99,10.65,0.3,49.64,27118,666,18595,731,17864
MASSACHUSETTS,2015,≤ 20,0,MA,4670047,2361836,2308211,7.23,7.53,11.24,0.23,73.77,20034,428,9922,654,9268
MASSACHUSETTS,2015,21-30,0,MA,4670047,2361836,2308211,7.23,7.53,11.24,0.23,73.77,20034,428,9922,654,9268
MASSACHUSETTS,2015,31-40,0,MA,4670047,2361836,2308211,7.23,7.53,11.24,0.23,73.77,20034,428,9922,654,9268
MASSACHUSETTS,2015,41-50,0,MA,4670047,2361836,2308211,7.23,7.53,11.24,0.23,73.77,20034,428,9922,654,9268
MASSACHUSETTS,2015,51-60,4,MA,4670047,2361836,2308211,7.23,7.53,11.24,0.23,73.77,20034,428,9922,654,9268
MASSACHUSETTS,2015,61-70,1,MA,4670047,2361836,2308211,7.23,7.53,11.24,0.23,73.77,20034,428,9922,654,9268
MASSACHUSETTS,2015,≥ 71,5,MA,4670047,2361836,2308211,7.23,7.53,11.24,0.23,73.77,20034,428,9922,654,9268
MASSACHUSETTS,2016,≤ 20,0,MA,4688538,2367473,2321065,7.48,7.67,11.57,0.23,73.04,19815,422,9403,583,8820
MASSACHUSETTS,2016,21-30,1,MA,4688538,2367473,2321065,7.48,7.67,11.57,0.23,73.04,19815,422,9403,583,8820
MASSACHUSETTS,2016,31-40,2,MA,4688538,2367473,2321065,7.48,7.67,11.57,0.23,73.04,19815,422,9403,583,8820
MASSACHUSETTS,2016,41-50,2,MA,4688538,2367473,2321065,7.48,7.67,11.57,0.23,73.04,19815,422,9403,583,8820
MASSACHUSETTS,2016,51-60,6,MA,4688538,2367473,2321065,7.48,7.67,11.57,0.23,73.04,19815,422,9403,583,8820
MASSACHUSETTS,2016,61-70,15,MA,4688538,2367473,2321065,7.48,7.67,11.57,0.23,73.04,19815,422,9403,583,8820
MASSACHUSETTS,2016,≥ 71,8,MA,4688538,2367473,2321065,7.48,7.67,11.57,0.23,73.04,19815,422,9403,583,8820
MASSACHUSETTS,2017,≤ 20,0,MA,4709896,2374946,2334950,7.74,7.81,11.93,0.23,72.29,19410,412,9133,531,8602
MASSACHUSETTS,2017,21-30,2,MA,4709896,2374946,2334950,7.74,7.81,11.93,0.23,72.29,19410,412,9133,531,8602
MASSACHUSETTS,2017,31-40,1,MA,4709896,2374946,2334950,7.74,7.81,11.93,0.23,72.29,19410,412,9133,531,8602
MASSACHUSETTS,2017,41-50,2,MA,4709896,2374946,2334950,7.74,7.81,11.93,0.23,72.29,19410,412,9133,531,8602
MASSACHUSETTS,2017,51-60,8,MA,4709896,2374946,2334950,7.74,7.81,11.93,0.23,72.29,19410,412,9133,531,8602
MASSACHUSETTS,2017,61-70,11,MA,4709896,2374946,2334950,7.74,7.81,11.93,0.23,72.29,19410,412,9133,531,8602
MASSACHUSETTS,2017,≥ 71,13,MA,4709896,2374946,2334950,7.74,7.81,11.93,0.23,72.29,19410,412,9133,531,8602
MASSACHUSETTS,2018,≤ 20,0,MA,4718053,2376640,2341413,7.91,7.92,12.31,0.23,71.62,17785,376,8692,524,8168
MASSACHUSETTS,2018,21-30,3,MA,4718053,2376640,2341413,7.91,7.92,12.31,0.23,71.62,17785,376,8692,524,8168
MASSACHUSETTS,2018,31-40,3,MA,4718053,2376640,2341413,7.91,7.92,12.31,0.23,71.62,17785,376,8692,524,8168
MASSACHUSETTS,2018,41-50,5,MA,4718053,2376640,2341413,7.91,7.92,12.31,0.23,71.62,17785,376,8692,524,8168
MASSACHUSETTS,2018,51-60,7,MA,4718053,2376640,2341413,7.91,7.92,12.31,0.23,71.62,17785,376,8692,524,8168
MASSACHUSETTS,2018,61-70,12,MA,4718053,2376640,2341413,7.91,7.92,12.31,0.23,71.62,17785,376,8692,524,8168
MASSACHUSETTS,2018,≥ 71,12,MA,4718053,2376640,2341413,7.91,7.92,12.31,0.23,71.62,17785,376,8692,524,8168
MASSACHUSETTS,2019,≤ 20,0,MA,4717685,2372666,2345019,8.13,8.06,12.56,0.23,71.02,17083,362,8205,301,7904
MASSACHUSETTS,2019,21-30,1,MA,4717685,2372666,2345019,8.13,8.06,12.56,0.23,71.02,17083,362,8205,301,7904
MASSACHUSETTS,2019,31-40,2,MA,4717685,2372666,2345019,8.13,8.06,12.56,0.23,71.02,17083,362,8205,301,7904
MASSACHUSETTS,2019,41-50,2,MA,4717685,2372666,2345019,8.13,8.06,12.56,0.23,71.02,17083,362,8205,301,7904
MASSACHUSETTS,2019,51-60,10,MA,4717685,2372666,2345019,8.13,8.06,12.56,0.23,71.02,17083,362,8205,301,7904
MASSACHUSETTS,2019,61-70,9,MA,4717685,2372666,2345019,8.13,8.06,12.56,0.23,71.02,17083,362,8205,301,7904
MASSACHUSETTS,2019,≥ 71,10,MA,4717685,2372666,2345019,8.13,8.06,12.56,0.23,71.02,17083,362,8205,301,7904
MICHIGAN,2015,≤ 20,1,MI,6610574,3298872,3311702,3.5,14.76,4.7,0.73,76.31,58327,882,42628,2273,40355
MICHIGAN,2015,21-30,2,MI,6610574,3298872,3311702,3.5,14.76,4.7,0.73,76.31,58327,882,42628,2273,40355
MICHIGAN,2015,31-40,4,MI,6610574,3298872,3311702,3.5,14.76,4.7,0.73,76.31,58327,882,42628,2273,40355
MICHIGAN,2015,41-50,4,MI,6610574,3298872,3311702,3.5,14.76,4.7,0.73,76.31,58327,882,42628,2273,40355
MICHIGAN,2015,51-60,6,MI,6610574,3298872,3311702,3.5,14.76,4.7,0.73,76.31,58327,882,42628,2273,40355
MICHIGAN,2015,61-70,12,MI,6610574,3298872,3311702,3.5,14.76,4.7,0.73,76.31,58327,882,42628,2273,40355
MICHIGAN,2015,≥ 71,5,MI,6610574,3298872,3311702,3.5,14.76,4.7,0.73,76.31,58327,882,42628,2273,40355
MICHIGAN,2016,≤ 20,0,MI,6607562,3290782,3316780,3.68,14.76,4.86,0.73,75.98,57696,873,41122,2242,38880
MICHIGAN,2016,21-30,7,MI,6607562,3290782,3316780,3.68,14.76,4.86,0.73,75.98,57696,873,41122,2242,38880
MICHIGAN,2016,31-40,7,MI,6607562,3290782,3316780,3.68,14.76,4.86,0.73,75.98,57696,873,41122,2242,38880
MICHIGAN,2016,41-50,11,MI,6607562,3290782,3316780,3.68,14.76,4.86,0.73,75.98,57696,873,41122,2242,38880
MICHIGAN,2016,51-60,34,MI,6607562,3290782,3316780,3.68,14.76,4.86,0.73,75.98,57696,873,41122,2242,38880
MICHIGAN,2016,61-70,28,MI,6607562,3290782,3316780,3.68,14.76,4.86,0.73,75.98,57696,873,41122,2242,38880
MICHIGAN,2016,≥ 71,19,MI,6607562,3290782,3316780,3.68,14.76,4.86,0.73,75.98,57696,873,41122,2242,38880
MICHIGAN,2017,≤ 20,0,MI,6601407,3282020,3319387,3.83,14.76,5.01,0.73,75.67,56256,852,39666,2151,37515
MICHIGAN,2017,21-30,8,MI,6601407,3282020,3319387,3.83,14.76,5.01,0.73,75.67,56256,852,39666,2151,37515
MICHIGAN,2017,31-40,5,MI,6601407,3282020,3319387,3.83,14.76,5.01,0.73,75.67,56256,852,39666,2151,37515
MICHIGAN,2017,41-50,11,MI,6601407,3282020,3319387,3.83,14.76,5.01,0.73,75.67,56256,852,39666,2151,37515
MICHIGAN,2017,51-60,25,MI,6601407,3282020,3319387,3.83,14.76,5.01,0.73,75.67,56256,852,39666,2151,37515
MICHIGAN,2017,61-70,34,MI,6601407,3282020,3319387,3.83,14.76,5.01,0.73,75.67,56256,852,39666,2151,37515
MICHIGAN,2017,≥ 71,23,MI,6601407,3282020,3319387,3.83,14.76,5.01,0.73,75.67,56256,852,39666,2151,37515
MICHIGAN,2018,≤ 20,0,MI,6584943,3268498,3316445,3.94,14.77,5.17,0.73,75.39,55344,840,38761,2081,36680
MICHIGAN,2018,21-30,2,MI,6584943,3268498,3316445,3.94,14.77,5.17,0.73,75.39,55344,840,38761,2081,36680
MICHIGAN,2018,31-40,20,MI,6584943,3268498,3316445,3.94,14.77,5.17,0.73,75.39,55344,840,38761,2081,36680
MICHIGAN,2018,41-50,16,MI,6584943,3268498,3316445,3.94,14.77,5.17,0.73,75.39,55344,840,38761,2081,36680
MICHIGAN,2018,51-60,18,MI,6584943,3268498,3316445,3.94,14.77,5.17,0.73,75.39,55344,840,38761,2081,36680
MICHIGAN,2018,61-70,45,MI,6584943,3268498,3316445,3.94,14.77,5.17,0.73,75.39,55344,840,38761,2081,36680
MICHIGAN,2018,≥ 71,34,MI,6584943,3268498,3316445,3.94,14.77,5.17,0.73,75.39,55344,840,38761,2081,36680
MICHIGAN,2019,≤ 20,0,MI,6556511,3249147,3307364,4.0,14.81,5.36,0.74,75.1,54285,827,38053,2029,36024
MICHIGAN,2019,21-30,4,MI,6556511,3249147,3307364,4.0,14.81,5.36,0.74,75.1,54285,827,38053,2029,36024
MICHIGAN,2019,31-40,10,MI,6556511,3249147,3307364,4.0,14.81,5.36,0.74,75.1,54285,827,38053,2029,36024
MICHIGAN,2019,41-50,20,MI,6556511,3249147,3307364,4.0,14.81,5.36,0.74,75.1,54285,827,38053,2029,36024
MICHIGAN,2019,51-60,21,MI,6556511,3249147,3307364,4.0,14.81,5.36,0.74,75.1,54285,827,38053,2029,36024
MICHIGAN,2019,61-70,33,MI,6556511,3249147,3307364,4.0,14.81,5.36,0.74,75.1,54285,827,38053,2029,36024
MICHIGAN,2019,≥ 71,28,MI,6556511,3249147,3307364,4.0,14.81,5.36,0.74,75.1,54285,827,38053,2029,36024
MINNESOTA,2015,≤ 20,0,MN,3636880,1791951,1844929,5.25,6.34,4.98,1.2,82.23,16733,460,10798,771,10027
MINNESOTA,2015,21-30,0,MN,3636880,1791951,1844929,5.25,6.34,4.98,1.2,82.23,16733,460,10798,771,10027
MINNESOTA,2015,31-40,1,MN,3636880,1791951,1844929,5.25,6.34,4.98,1.2,82.23,16733,460,10798,771,10027
MINNESOTA,2015,41-50,1,MN,3636880,1791951,1844929,5.25,6.34,4.98,1.2,82.23,16733,460,10798,771,10027
MINNESOTA,2015,51-60,0,MN,3636880,1791951,1844929,5.25,6.34,4.98,1.2,82.23,16733,460,10798,771,10027
MINNESOTA,2015,61-70,0,MN,3636880,1791951,1844929,5.25,6.34,4.98,1.2,82.23,16733,460,10798,771,10027
MINNESOTA,2015,≥ 71,0,MN,3636880,1791951,1844929,5.25,6.34,4.98,1.2,82.23,16733,460,10798,771,10027
MINNESOTA,2016,≤ 20,0,MN,3650408,1795774,1854634,5.44,6.61,5.13,1.19,81.63,16723,458,10592,774,9818
MINNESOTA,2016,21-30,0,MN,3650408,1795774,1854634,5.44,6.61,5.13,1.19,81.63,16723,458,10592,774,9818
MINNESOTA,2016,31-40,0,MN,3650408,1795774,1854634,5.44,6.61,5.13,1.19,81.63,16723,458,10592,774,9818
MINNESOTA,2016,41-50,0,MN,3650408,1795774,1854634,5.44,6.61,5.13,1.19,81.63,16723,458,10592,774,9818
MINNESOTA,2016,51-60,9,MN,3650408,1795774,1854634,5.44,6.61,5.13,1.19,81.63,16723,458,10592,774,9818
MINNESOTA,2016,61-70,5,MN,3650408,1795774,1854634,5.44,6.61,5.13,1.19,81.63,16723,458,10592,774,9818
MINNESOTA,2016,≥ 71,4,MN,3650408,1795774,1854634,5.44,6.61,5.13,1.19,81.63,16723,458,10592,774,9818
MINNESOTA,2017,≤ 20,0,MN,3664036,1799920,1864116,5.59,6.89,5.29,1.19,81.04,16871,460,10708,734,9974
MINNESOTA,2017,21-30,0,MN,3664036,1799920,1864116,5.59,6.89,5.29,1.19,81.04,16871,460,10708,734,9974
MINNESOTA,2017,31-40,3,MN,3664036,1799920,1864116,5.59,6.89,5.29,1.19,81.04,16871,460,10708,734,9974
MINNESOTA,2017,41-50,0,MN,3664036,1799920,1864116,5.59,6.89,5.29,1.19,81.04,16871,460,10708,734,9974
MINNESOTA,2017,51-60,1,MN,3664036,1799920,1864116,5.59,6.89,5.29,1.19,81.04,16871,460,10708,734,9974
MINNESOTA,2017,61-70,2,MN,3664036,1799920,1864116,5.59,6.89,5.29,1.19,81.04,16871,460,10708,734,9974
MINNESOTA,2017,≥ 71,0,MN,3664036,1799920,1864116,5.59,6.89,5.29,1.19,81.04,16871,460,10708,734,9974
MINNESOTA,2018,≤ 20,0,MN,3676284,1803017,1873267,5.73,7.16,5.47,1.19,80.45,16474,448,10101,699,9402
MINNESOTA,2018,21-30,2,MN,3676284,1803017,1873267,5.73,7.16,5.47,1.19,80.45,16474,448,10101,699,9402
MINNESOTA,2018,31-40,0,MN,3676284,1803017,1873267,5.73,7.16,5.47,1.19,80.45,16474,448,10101,699,9402
MINNESOTA,2018,41-50,0,MN,3676284,1803017,1873267,5.73,7.16,5.47,1.19,80.45,16474,448,10101,699,9402
MINNESOTA,2018,51-60,3,MN,3676284,1803017,1873267,5.73,7.16,5.47,1.19,80.45,16474,448,10101,699,9402
MINNESOTA,2018,61-70,0,MN,3676284,1803017,1873267,5.73,7.16,5.47,1.19,80.45,16474,448,10101,699,9402
MINNESOTA,2018,≥ 71,1,MN,3676284,1803017,1873267,5.73,7.16,5.47,1.19,80.45,16474,448,10101,699,9402
MINNESOTA,2019,≤ 20,0,MN,3685041,1804791,1880250,5.87,7.45,5.62,1.19,79.86,16062,435,9982,665,9317
MINNESOTA,2019,21-30,0,MN,3685041,1804791,1880250,5.87,7.45,5.62,1.19,79.86,16062,435,9982,665,9317
MINNESOTA,2019,31-40,1,MN,3685041,1804791,1880250,5.87,7.45,5.62,1.19,79.86,16062,435,9982,665,9317
MINNESOTA,2019,41-50,2,MN,3685041,1804791,1880250,5.87,7.45,5.62,1.19,79.86,16062,435,9982,665,9317
MINNESOTA,2019,51-60,3,MN,3685041,1804791,1880250,5.87,7.45,5.62,1.19,79.86,16062,435,9982,665,9317
MINNESOTA,2019,61-70,3,MN,3685041,1804791,1880250,5.87,7.45,5.62,1.19,79.86,16062,435,9982,665,9317
MINNESOTA,2019,≥ 71,1,MN,3685041,1804791,1880250,5.87,7.45,5.62,1.19,79.86,16062,435,9982,665,9317
MISSISSIPPI,2015,≤ 20,0,MS,1952216,993339,958877,1.25,38.77,3.01,0.51,56.46,26044,1334,18911,1316,17595
MISSISSIPPI,2015,21-30,0,MS,1952216,993339,958877,1.25,38.77,3.01,0.51,56.46,26044,1334,18911,1316,17595
MISSISSIPPI,2015,31-40,1,MS,1952216,993339,958877,1.25,38.77,3.01,0.51,56.46,26044,1334,18911,1316,17595
MISSISSIPPI,2015,41-50,2,MS,1952216,993339,958877,1.25,38.77,3.01,0.51,56.46,26044,1334,18911,1316,17595
MISSISSIPPI,2015,51-60,2,MS,1952216,993339,958877,1.25,38.77,3.01,0.51,56.46,26044,1334,18911,1316,17595
MISSISSIPPI,2015,61-70,1,MS,1952216,993339,958877,1.25,38.77,3.01,0.51,56.46,26044,1334,18911,1316,17595
MISSISSIPPI,2015,≥ 71,3,MS,1952216,993339,958877,1.25,38.77,3.01,0.51,56.46,26044,1334,18911,1316,17595
MISSISSIPPI,2016,≤ 20,0,MS,1946443,989523,956920,1.25,38.92,3.06,0.51,56.26,26264,1349,19192,1369,17823
MISSISSIPPI,2016,21-30,8,MS,1946443,989523,956920,1.25,38.92,3.06,0.51,56.26,26264,1349,19192,1369,17823
MISSISSIPPI,2016,31-40,8,MS,1946443,989523,956920,1.25,38.92,3.06,0.51,56.26,26264,1349,19192,1369,17823
MISSISSIPPI,2016,41-50,6,MS,1946443,989523,956920,1.25,38.92,3.06,0.51,56.26,26264,1349,19192,1369,17823
MISSISSIPPI,2016,51-60,21,MS,1946443,989523,956920,1.25,38.92,3.06,0.51,56.26,26264,1349,19192,1369,17823
MISSISSIPPI,2016,61-70,12,MS,1946443,989523,956920,1.25,38.92,3.06,0.51,56.26,26264,1349,19192,1369,17823
MISSISSIPPI,2016,≥ 71,10,MS,1946443,989523,956920,1.25,38.92,3.06,0.51,56.26,26264,1349,19192,1369,17823
MISSISSIPPI,2017,≤ 20,1,MS,1940031,984822,955209,1.27,39.03,3.16,0.52,56.02,26700,1376,19103,1415,17688
MISSISSIPPI,2017,21-30,3,MS,1940031,984822,955209,1.27,39.03,3.16,0.52,56.02,26700,1376,19103,1415,17688
MISSISSIPPI,2017,31-40,14,MS,1940031,984822,955209,1.27,39.03,3.16,0.52,56.02,26700,1376,19103,1415,17688
MISSISSIPPI,2017,41-50,13,MS,1940031,984822,955209,1.27,39.03,3.16,0.52,56.02,26700,1376,19103,1415,17688
MISSISSIPPI,2017,51-60,20,MS,1940031,984822,955209,1.27,39.03,3.16,0.52,56.02,26700,1376,19103,1415,17688
MISSISSIPPI,2017,61-70,14,MS,1940031,984822,955209,1.27,39.03,3.16,0.52,56.02,26700,1376,19103,1415,17688
MISSISSIPPI,2017,≥ 71,11,MS,1940031,984822,955209,1.27,39.03,3.16,0.52,56.02,26700,1376,19103,1415,17688
MISSISSIPPI,2018,≤ 20,1,MS,1925425,976342,949083,1.3,39.12,3.25,0.53,55.81,25930,1346,19275,1389,17886
MISSISSIPPI,2018,21-30,6,MS,1925425,976342,949083,1.3,39.12,3.25,0.53,55.81,25930,1346,19275,1389,17886
MISSISSIPPI,2018,31-40,9,MS,1925425,976342,949083,1.3,39.12,3.25,0.53,55.81,25930,1346,19275,1389,17886
MISSISSIPPI,2018,41-50,9,MS,1925425,976342,949083,1.3,39.12,3.25,0.53,55.81,25930,1346,19275,1389,17886
MISSISSIPPI,2018,51-60,19,MS,1925425,976342,949083,1.3,39.12,3.25,0.53,55.81,25930,1346,19275,1389,17886
MISSISSIPPI,2018,61-70,21,MS,1925425,976342,949083,1.3,39.12,3.25,0.53,55.81,25930,1346,19275,1389,17886
MISSISSIPPI,2018,≥ 71,11,MS,1925425,976342,949083,1.3,39.12,3.25,0.53,55.81,25930,1346,19275,1389,17886
MISSISSIPPI,2019,≤ 20,0,MS,1914029,969985,944044,1.32,39.13,3.31,0.54,55.7,27649,1444,19417,1383,18034
MISSISSIPPI,2019,21-30,4,MS,1914029,969985,944044,1.32,39.13,3.31,0.54,55.7,27649,1444,19417,1383,18034
MISSISSIPPI,2019,31-40,10,MS,1914029,969985,944044,1.32,39.13,3.31,0.54,55.7,27649,1444,19417,1383,18034
MISSISSIPPI,2019,41-50,11,MS,1914029,969985,944044,1.32,39.13,3.31,0.54,55.7,27649,1444,19417,1383,18034
MISSISSIPPI,2019,51-60,19,MS,1914029,969985,944044,1.32,39.13,3.31,0.54,55.7,27649,1444,19417,1383,18034
MISSISSIPPI,2019,61-70,19,MS,1914029,969985,944044,1.32,39.13,3.31,0.54,55.7,27649,1444,19417,1383,18034
MISSISSIPPI,2019,≥ 71,10,MS,1914029,969985,944044,1.32,39.13,3.31,0.54,55.7,27649,1444,19417,1383,18034
MISSOURI,2015,≤ 20,0,MO,3982488,1991332,1991156,2.45,12.46,3.89,0.57,80.63,44049,1106,32330,3267,29063
MISSOURI,2015,21-30,1,MO,3982488,1991332,1991156,2.45,12.46,3.89,0.57,80.63,44049,1106,32330,3267,29063
MISSOURI,2015,31-40,5,MO,3982488,1991332,1991156,2.45,12.46,3.89,0.57,80.63,44049,1106,32330,3267,29063
MISSOURI,2015,41-50,4,MO,3982488,1991332,1991156,2.45,12.46,3.89,0.57,80.63,44049,1106,32330,3267,29063
MISSOURI,2015,51-60,3,MO,3982488,1991332,1991156,2.45,12.46,3.89,0.57,80.63,44049,1106,32330,3267,29063
MISSOURI,2015,61-70,3,MO,3982488,1991332,1991156,2.45,12.46,3.89,0.57,80.63,44049,1106,32330,3267,29063
