year,state_abbr,state_name,state_fips,region,division,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pop_15to64,black_pop_15to64,latinx_pop_15to64,native_pop_15to64,white_pop_15to64,aapi_female_pop_15to64,black_female_pop_15to64,latinx_female_pop_15to64,native_female_pop_15to64,white_female_pop_15to64,aapi_male_pop_15to64,black_male_pop_15to64,latinx_male_pop_15to64,native_male_pop_15to64,white_male_pop_15to64,total_incarceration,total_incarceration_rate,held_in_jail,total_jail_pop,female_jail_pop,male_jail_pop,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,total_prison_pop,female_prison_pop,male_prison_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate
2022,MD,Maryland,24,South,South Atlantic,4011967.0,2030301.0,1981666.0,309489.0,1300821.0,463644.0,11985.0,1926028.0,161882.0,685159.0,220038.0,6231.0,956991.0,147607.0,615662.0,243606.0,5754.0,969037.0,23788.0,592.9261133005331,137.0,8288.0,848.3581267466521,7422.84188023965,206.58195842587935,41.78484504251597,374.57583065156535,15637.0,551.0,15086.0,389.75893869515875,27.138833108982364,761.2786413048415
2021,MD,Maryland,24,South,South Atlantic,4042147.0,2045544.0,1996603.0,306752.0,1305147.0,452657.0,12208.0,1965383.0,160377.0,687651.0,214173.0,6349.0,976994.0,146375.0,617496.0,238484.0,5859.0,988389.0,23238.0,574.8925014354995,115.0,8219.0,716.8017685537629,7462.045712719528,203.3325359023311,35.04210950992806,373.7370780630666,15134.0,518.0,14616.0,374.4049882401605,25.3233369705076,732.0433756735814
2020,MD,Maryland,24,South,South Atlantic,4054927.0,2052355.0,2002572.0,303627.0,1304028.0,443394.0,12365.0,1991513.0,158800.0,687773.0,209115.0,6428.0,990239.0,144827.0,616255.0,234279.0,5937.0,1001274.0,22120.0,545.5092039881359,143.0,6640.0,557.9112688590599,6082.932487162148,163.75140662211675,27.183955449182033,303.755994149631,15623.0,518.0,15105.0,385.2843713339352,25.239298269548883,754.2799959252402
2019,MD,Maryland,24,South,South Atlantic,4068006.0,2060897.0,2007109.0,301259.0,1301451.0,433341.0,12401.0,2019554.0,157720.0,687561.0,203910.0,6446.0,1005260.0,143539.0,613890.0,229431.0,5955.0,1014294.0,27118.0,666.616519248005,109.0,8632.0,973.0,7689.0,212.19241072899104,47.212451665464116,383.0883125928886,18595.0,731.0,17864.0,457.1035539278949,35.469991950107165,890.0363657379843
2018,MD,Maryland,24,South,South Atlantic,4072373.0,2065392.0,2006981.0,297412.0,1294355.0,422144.0,12471.0,2045991.0,155806.0,685150.0,198389.0,6501.0,1019546.0,141606.0,609205.0,223755.0,5970.0,1026445.0,28007.0,687.7316984470725,107.0,9258.0,1156.38,8400.619999999999,227.33673953736556,55.98840316995515,418.56998147964526,18856.0,823.0,18033.0,463.0224196064555,39.847157343497024,898.5137377982154
2017,MD,Maryland,24,South,South Atlantic,4076936.0,2069516.0,2007420.0,294256.0,1288448.0,409650.0,12510.0,2072072.0,154356.0,683263.0,191893.0,6514.0,1033490.0,139900.0,605185.0,217757.0,5996.0,1038582.0,28689.0,703.6902222649559,58.0,9380.0,1232.0,8398.0,230.07474240459013,59.53082749783041,418.34792918273206,19367.0,848.0,18519.0,475.0381168603088,40.97576438162353,922.5274232597064
2016,MD,Maryland,24,South,South Atlantic,4073130.0,2070070.0,2003060.0,288327.0,1278814.0,397429.0,12528.0,2096032.0,151509.0,679177.0,185975.0,6567.0,1046842.0,136818.0,599637.0,211454.0,5961.0,1049190.0,29042.0,713.0143157719002,94.0,9142.0,1053.02,7734.98,224.44655584280397,50.86881119962127,386.15817798767887,19994.0,822.0,19172.0,490.87556743830913,39.70880211780278,957.1355825586852
2015,MD,Maryland,24,South,South Atlantic,4072051.0,2072755.0,1999296.0,282665.0,1271254.0,386132.0,12553.0,2119447.0,148828.0,676969.0,180283.0,6602.0,1060073.0,133837.0,594285.0,205849.0,5951.0,1059374.0,30453.0,747.8540912184056,163.0,9852.0,1050.0,8234.0,241.9419599607176,50.6572170854732,411.84496942923914,20764.0,915.0,19849.0,509.91502807798827,44.14414631734093,992.7994654118248
2022,ME,Maine,23,Northeast,New England,871899.0,435402.0,436497.0,15233.0,20077.0,19814.0,7001.0,809774.0,8507.0,8761.0,9545.0,3541.0,405048.0,6726.0,11316.0,10269.0,3460.0,404726.0,3124.9392957217156,358.40611076761365,0.0,1449.9392957217156,259.6493148256491,1184.159986628472,166.29670360004033,59.634387261806125,271.28708482039326,1675.0,154.0,1521.0,192.10940716757327,35.36961245010358,348.45600313404213
2021,ME,Maine,23,Northeast,New England,871993.0,435274.0,436719.0,14836.0,18581.0,18401.0,7016.0,813159.0,8291.0,8129.0,8838.0,3543.0,406473.0,6545.0,10452.0,9563.0,3473.0,406686.0,2871.9684314461574,329.3568218375787,0.0,1294.9684314461574,192.90041643826223,1161.252429913881,148.5067462062376,44.31700869757032,265.90380311227153,1577.0,111.0,1466.0,180.85007563134107,25.501178567982468,335.6849598941196
2020,ME,Maine,23,Northeast,New England,866157.0,432251.0,433906.0,14284.0,17618.0,17240.0,7019.0,809996.0,7970.0,7691.0,8297.0,3555.0,404738.0,6314.0,9927.0,8943.0,3464.0,405258.0,2926.8749831969308,337.9150642662855,1.0,1213.8749831969303,187.3582326923505,903.2911089397949,140.1449140510243,43.34477715317038,208.17668088014335,1714.0,128.0,1586.0,197.8856027256029,29.612424262754743,365.5169552852462
2019,ME,Maine,23,Northeast,New England,867692.0,433396.0,434296.0,13999.0,17005.0,16423.0,7059.0,813206.0,7773.0,7422.0,7895.0,3587.0,406719.0,6226.0,9583.0,8528.0,3472.0,406487.0,3776.0,435.17745928278697,11.0,1602.0,247.0,1289.0,184.62772504529255,56.99175811498029,296.8021810009763,2185.0,185.0,2000.0,251.81746518349829,42.6861346205318,460.51540884558
2018,ME,Maine,23,Northeast,New England,868978.0,434772.0,434206.0,13616.0,15910.0,15566.0,7004.0,816882.0,7602.0,6880.0,7561.0,3544.0,409185.0,6014.0,9030.0,8005.0,3460.0,407697.0,4105.5,472.4515465293713,15.0,1695.5,253.69,1419.1433333333334,195.11426066022383,58.35012374301933,326.8364171230553,2425.0,237.0,2188.0,279.0634515488309,54.511330076453866,503.9082831651336
2017,ME,Maine,23,Northeast,New England,871198.0,436531.0,434667.0,13300.0,15259.0,14963.0,7018.0,820658.0,7410.0,6599.0,7278.0,3576.0,411668.0,5890.0,8660.0,7685.0,3442.0,408990.0,4133.5,474.4616034472071,17.0,1746.5,247.25,1460.9166666666663,200.47107546160575,56.63973463511182,336.10020237714537,2404.0,227.0,2177.0,275.9418639620385,52.00088882576495,500.8431742000198
2016,ME,Maine,23,Northeast,New England,873973.0,438567.0,435406.0,13075.0,14747.0,14334.0,6973.0,824844.0,7300.0,6384.0,7021.0,3559.0,414303.0,5775.0,8363.0,7313.0,3414.0,410541.0,4212.0,481.93708501292366,11.0,1819.0,235.0,1584.0,208.12999943934196,53.58360296146313,363.79838587433346,2404.0,235.0,2169.0,275.0657056911369,53.58360296146313,498.1557442938315
2015,ME,Maine,23,Northeast,New England,876323.0,440421.0,435902.0,12470.0,13920.0,13798.0,6966.0,829169.0,6917.0,6003.0,6760.0,3570.0,417171.0,5553.0,7917.0,7038.0,3396.0,411998.0,4070.5,464.497679508583,20.0,1811.5,243.0,1533.0,206.71601681115297,55.1744807808892,351.684552949975,2279.0,207.0,2072.0,260.06392620072734,47.00048362816487,475.3361994209708
2022,MI,Michigan,26,Midwest,East North Central,6428880.0,3181388.0,3247492.0,269973.0,952910.0,381670.0,47924.0,4776403.0,134412.0,492459.0,184719.0,24082.0,2345716.0,135562.0,460451.0,196951.0,23842.0,2430687.0,45495.366758446085,707.6717368880129,0.0,13121.366758446084,1798.8861810882966,11273.76642716506,204.10035275889553,56.54406759214206,347.1530161480016,32374.0,1666.0,30708.0,503.57138412911735,52.36708002921995,945.5912439507165
2021,MI,Michigan,26,Midwest,East North Central,6461126.0,3197123.0,3264003.0,264034.0,959350.0,369523.0,47930.0,4820289.0,131488.0,495573.0,178790.0,24129.0,2367143.0,132547.0,463777.0,190733.0,23801.0,2453146.0,43562.30613213637,674.2215850942446,0.0,11376.30613213636,1491.8696196996034,9851.943018292432,176.0731199505529,46.66287845977785,301.8362121080291,32186.0,1565.0,30621.0,498.1484651436917,48.95025934254015,938.1425200895956
2020,MI,Michigan,26,Midwest,East North Central,6514822.0,3225191.0,3289631.0,263020.0,966206.0,360204.0,48037.0,4877355.0,130868.0,499170.0,174297.0,24215.0,2396641.0,132153.0,467036.0,185907.0,23822.0,2480714.0,42325.09392310982,649.6738348815949,0.0,8708.09392310982,1145.3572238513473,7690.370193792125,133.66587641396526,35.51284943593565,233.7760737843279,33617.0,1704.0,31913.0,516.0079584676297,52.83408021416406,970.108805516485
2019,MI,Michigan,26,Midwest,East North Central,6556511.0,3249147.0,3307364.0,262053.0,970829.0,351441.0,48272.0,4923916.0,130563.0,501770.0,170168.0,24366.0,2422280.0,131491.0,469059.0,181273.0,23906.0,2501636.0,54285.33,827.9606333307456,0.0,16232.33,2598.0,13216.0,247.57573044565927,79.95944781815042,399.5931503154778,38053.0,2029.0,36024.0,580.3849028850863,62.44715920824758,1089.2057844253006
2018,MI,Michigan,26,Midwest,East North Central,6584943.0,3268498.0,3316445.0,259454.0,972348.0,340681.0,48345.0,4964115.0,129422.0,503314.0,165228.0,24446.0,2446088.0,130033.0,469034.0,175453.0,23899.0,2518027.0,55344.83333333333,840.4755110763044,0.0,16583.833333333332,2779.0333333333333,13988.963333333331,251.8447514782335,85.02478304509695,421.8059799976581,38761.0,2081.0,36680.0,588.6307595980709,63.668388354528595,1106.003567072573
2017,MI,Michigan,26,Midwest,East North Central,6601407.0,3282020.0,3319387.0,252920.0,974214.0,330628.0,48414.0,4995231.0,126655.0,505042.0,160498.0,24460.0,2465365.0,126266.0,469172.0,170130.0,23954.0,2529866.0,56256.83666666667,852.194640728358,0.0,16590.836666666666,2633.776666666666,14242.226666666667,251.32273569356752,80.24864768242323,429.0619523022374,39666.0,2151.0,37515.0,600.8719050347903,65.53890591769702,1130.1785540522994
2016,MI,Michigan,26,Midwest,East North Central,6607562.0,3290782.0,3316780.0,242977.0,974989.0,321021.0,48349.0,5020226.0,122316.0,506072.0,155929.0,24500.0,2481965.0,120662.0,468917.0,165092.0,23849.0,2538261.0,57696.33,873.1863582967516,0.0,16574.33,2532.59,13454.91,250.8388116524673,76.96012680268701,405.661816581142,41122.0,2242.0,38880.0,622.3475466442842,68.1297029095212,1172.2212507311308
2015,MI,Michigan,26,Midwest,East North Central,6610574.0,3298872.0,3311702.0,231591.0,975549.0,310767.0,48282.0,5044385.0,117423.0,507572.0,151101.0,24472.0,2498304.0,114169.0,467977.0,159666.0,23810.0,2546081.0,58327.83,882.3413821553166,295.0,15994.83,2394.0733333333333,13410.926666666666,241.95826262590813,72.57248336198958,404.9557196470778,42628.0,2273.0,40355.0,644.8456669572113,68.90233995135307,1218.5577083928445
2022,MN,Minnesota,27,Midwest,West North Central,3656082.0,1788874.0,1867208.0,227266.0,302096.0,225773.0,44369.0,2856578.0,115338.0,145355.0,106512.0,22151.0,1399518.0,111928.0,156741.0,119261.0,22218.0,1457060.0,13159.617648022442,359.937705117731,500.0,5023.617648022441,747.2872177451753,4576.726407704386,137.40440307472429,41.774167311122824,245.1106897412814,8636.0,561.0,8075.0,236.20914410563,31.360509460140847,432.4638711916402
2021,MN,Minnesota,27,Midwest,West North Central,3669873.0,1795621.0,1874252.0,223025.0,292052.0,219073.0,44310.0,2891413.0,113121.0,140399.0,103179.0,22173.0,1416749.0,109904.0,151653.0,115894.0,22137.0,1474664.0,11779.878799782597,320.98873175672827,527.0,4303.878799782595,578.089496790647,4022.622295833284,117.27596022485233,32.194404988059674,214.6254770347469,8003.0,457.0,7546.0,218.0729414887109,25.450805041821187,402.6139494582372
